1,198,752,198,770,128,767,129,747, Tiền mặt
2,207,625,209,646,153,649,151,628, quất
3,229,578,228,597,157,595,158,576, matcha
4,260,282,260,300,144,297,144,279, 104 Trần Phú
5,250,784,251,807,126,810,125,787, Trá lại khách
6,268,506,268,524,189,522,190,504, Tên món
7,276,600,277,621,151,623,152,602, Sửa chua việt
8,294,552,295,571,154,572,154,552, Sửa chua thạch
9,297,659,296,680,146,678,146,657, Sửa chua cacao
10,315,457,314,475,121,476,122,458, Thu ngân: thu ngàn 104tp
11,325,705,326,737,124,739,122,707, Tổng thanh toán
12,380,249,380,268,326,267,326,248, PHÁ
13,399,426,398,444,122,445,122,427, Ngày: 10/08/2020 (09:49 ch - 09:49 CH)
14,418,395,419,413,285,415,284,396, Số: 2003000977
15,433,302,433,324,274,327,274,305, Phá - Quảng Ninh
16,434,276,435,299,268,304,266,282, phường Cẩm Tày
17,443,326,444,348,264,351,264,330, Hotline: 0963133818
18,440,557,440,577,379,577,379,556, 25 000
19,439,607,440,626,378,627,379,608, 35.000
20,444,651,443,673,380,671,381,649, 25.000
21,452,849,452,875,262,874,262,849, Trân trọng cảm ơn'
22,479,357,480,383,227,385,226,359, HÓA ĐƠN THANH TOÁN
23,480,514,480,531,446,530,446,513, KM
24,520,908,520,930,219,927,219,904, CUKCUK - MỘT SÁN PHẤM CỦA MISA
25,556,203,556,235,151,247,150,215, SCTC CÔ THÓ 104 TRẦN PHÚ - CẨM
26,566,268,567,294,424,301,422,275, - Thành phố Cẩm
27,579,555,579,577,517,576,517,554, 25.000
28,582,605,582,627,520,626,520,604, 35.000
29,583,650,582,672,520,671,521,649, 25.000
30,588,699,588,725,483,726,484,699, 85.000d
31,587,744,586,763,521,762,522,743, 85.000d
