1,57,1193,318,1187,318,1214,57,1219, Samsung Triple Camera
2,63,1161,119,1155,122,1179,65,1185, 000
3,105,854,431,852,431,880,104,882, XIN CẢM ƠN QUÍ KHÁCHI
4,433,810,526,809,526,837,433,838, 20.000d
5,37,810,235,814,236,842,36,838, Tổng số thanh toán:
6,35,774,250,775,249,802,35,801, Chiết khấu bán hàng:
7,434,741,523,740,524,764,435,765, 20.0000
8,34,735,151,743,149,772,33,764, Tổng cộng:
9,440,706,524,705,524,729,440,730, 20.0000
10,297,706,370,705,370,729,297,730, 20.000
11,36,700,170,709,168,741,33,732, Vở kẻ ngang
12,414,672,522,671,523,693,415,694, Thịnh tiền
13,47,670,143,673,143,697,47,694, Tên hàng
14,50,635,368,635,367,662,50,662, Thời gian:08:02:24 - 14/08/2020
15,53,606,401,606,400,629,53,629, ĐT 0333863328-- Fax 0333863328
16,53,573,249,574,249,598,53,597, Nhân viên thu ngân
17,51,534,431,534,431,561,50,561, Đo: 212 Đường Trần Phú-Cẩm Phả
18,129,501,447,500,448,528,129,529, NHÀ SÁCH GD-TC CẨM PHẢN
