1,83,982,279,974,280,992,84,1000, Chụp băng Galaxy M21
2,82,954,334,943,335,966,83,977, Samsung Triple Camera
3,84,923,141,920,142,939,85,942,
4,108,490,391,491,391,518,107,518, XIN CẢM ƠN QUÍ KHÁCHI
5,396,456,478,457,478,480,396,479, 28.000d
6,48,455,221,457,220,479,48,477, Tổng số thanh toán:
7,49,422,231,425,231,447,48,444, Chiết khấu bán hàng
8,397,392,479,390,479,414,397,415, 28.000đ
9,47,387,147,392,146,419,46,414, Tổng cộng:
10,403,361,481,359,481,382,403,383, 28.000đ
11,275,361,340,360,340,384,275,384, 28.000
12,46,361,147,364,146,386,45,383, Lười vector
13,376,328,480,326,480,349,376,350, Thưnh tiến
14,57,326,140,332,138,355,56,350, Tên hàng
15,59,297,339,298,338,324,59,322, Thời gian:21:05:55 - 14/08/2020
16,58,269,368,271,368,295,58,294, ĐT 0333363328 - Fax 0333863328
17,59,239,235,243,234,267,58,264, Nhân viên thu ngân:
18,57,206,396,206,396,231,57,232, Độ: 212 Đường Trấn Phú-Cẩm Phản
19,126,176,415,172,415,199,126,203, NHÀ SÁCH GD-TC CẨM PHẢ
